"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"7372","Temuco","Ofrecen sueldos muy bajos","No pertenece a ningún pueblo indígena","Hombre",175,"2017",9101
"7373","Temuco","Estudiante","No pertenece a ningún pueblo indígena","Hombre",13162,"2017",9101
"7374","Temuco","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Hombre",303,"2017",9101
"7375","Temuco","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",408,"2017",9101
"7376","Temuco","Las reglas, horarios y distancias de los trabajos no le acom","No pertenece a ningún pueblo indígena","Mujer",47,"2017",9101
"7377","Temuco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",1971,"2017",9101
"7378","Temuco","Las reglas, horarios y distancias de los trabajos no le acom","No pertenece a ningún pueblo indígena","Hombre",52,"2017",9101
"7379","Temuco","Quehaceres del hogar","Mapuche","Mujer",4534,"2017",9101
"7380","Temuco","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",140,"2017",9101
"7381","Temuco","No tiene con quien dejar a adultos mayores","No sabe/no responde","Mujer",84,"2017",9101
"7382","Temuco","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",270,"2017",9101
"7383","Temuco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",4596,"2017",9101
"7384","Temuco","Jubilado(a), pensionado(a) o montepiado(a)","No sabe/no responde","Hombre",84,"2017",9101
"7385","Temuco","Estudiante","Atacameño (Likan-Antai)","Mujer",49,"2017",9101
"7386","Temuco","Estudiante","Atacameño (Likan-Antai)","Hombre",49,"2017",9101
"7387","Temuco","Estudiante","No pertenece a ningún pueblo indígena","Mujer",12088,"2017",9101
"7388","Temuco","Está enfermo o tiene una discapacidad","Mapuche","Hombre",584,"2017",9101
"7389","Temuco","No tiene con quien dejar a adultos mayores","Mapuche","Mujer",68,"2017",9101
"7390","Temuco","Piensa que nadie le dará trabajo (porque no cuenta con la ca","Mapuche","Mujer",183,"2017",9101
"7391","Temuco","Estudiante","Mapuche","Hombre",4466,"2017",9101
"7392","Temuco","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Mujer",82,"2017",9101
"7393","Teno","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Mujer",44,"2017",7308
"7394","Teno","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",1833,"2017",7308
"7395","Teno","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",271,"2017",7308
"7396","Teno","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",85,"2017",7308
"7397","Teno","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",2158,"2017",7308
"7398","Teno","Quehaceres del hogar","Mapuche","Mujer",44,"2017",7308
"7399","Teno","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",85,"2017",7308
"7400","Teno","Estudiante","Mapuche","Hombre",192,"2017",7308
"7401","Teno","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",85,"2017",7308
"7402","Teno","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",3213,"2017",7308
"7403","Teno","Otra razón","No pertenece a ningún pueblo indígena","Mujer",190,"2017",7308
"7404","Teno","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",750,"2017",7308
"7405","Teno","Estudiante","No pertenece a ningún pueblo indígena","Hombre",419,"2017",7308
"7406","Teno","Está enfermo o tiene una discapacidad","Mapuche","Mujer",148,"2017",7308
"7407","Teno","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",83,"2017",7308
"7408","Teno","Otra razón","No pertenece a ningún pueblo indígena","Hombre",177,"2017",7308
"7409","Teno","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",48,"2017",7308
"7410","Teno","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Mujer",26,"2017",7308
"7411","Teno","Estudiante","No pertenece a ningún pueblo indígena","Mujer",1008,"2017",7308
"7412","Teno","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",645,"2017",7308
"7413","Teodoro Schmidt","Quehaceres del hogar","Mapuche","Mujer",783,"2017",9117
"7414","Teodoro Schmidt","No tiene con quien dejar a los niños","Mapuche","Mujer",72,"2017",9117
"7415","Teodoro Schmidt","Estudiante","Mapuche","Mujer",469,"2017",9117
"7416","Teodoro Schmidt","Está enfermo o tiene una discapacidad","Mapuche","Hombre",163,"2017",9117
"7417","Teodoro Schmidt","Estudiante","No pertenece a ningún pueblo indígena","Hombre",256,"2017",9117
"7418","Teodoro Schmidt","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Mujer",76,"2017",9117
"7419","Teodoro Schmidt","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",157,"2017",9117
"7420","Teodoro Schmidt","Estudiante","Mapuche","Hombre",173,"2017",9117
"7421","Teodoro Schmidt","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",175,"2017",9117
"7422","Teodoro Schmidt","Estudiante","No pertenece a ningún pueblo indígena","Mujer",132,"2017",9117
"7423","Teodoro Schmidt","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",635,"2017",9117
"7424","Teodoro Schmidt","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",191,"2017",9117
"7425","Teodoro Schmidt","Otra razón","No pertenece a ningún pueblo indígena","Mujer",33,"2017",9117
"7426","Teodoro Schmidt","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",508,"2017",9117
"7427","Teodoro Schmidt","Está enfermo o tiene una discapacidad","Mapuche","Mujer",129,"2017",9117
"7428","Teodoro Schmidt","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",647,"2017",9117
"7429","Teodoro Schmidt","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",274,"2017",9117
"7430","Teodoro Schmidt","Busca cuando realmente lo necesita o tiene trabajo esporádic","Aimara","Mujer",62,"2017",9117
"7431","Teodoro Schmidt","Consiguió trabajo que empezará pronto o iniciará pronto una","Mapuche","Hombre",161,"2017",9117
"7432","Teodoro Schmidt","Otra razón","Mapuche","Hombre",99,"2017",9117
"7433","Teodoro Schmidt","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",568,"2017",9117
"7434","Teodoro Schmidt","Otra razón","No pertenece a ningún pueblo indígena","Hombre",62,"2017",9117
"7435","Teodoro Schmidt","Está esperando resultado de gestiones ya emprendidas","Mapuche","Hombre",67,"2017",9117
"7436","Teodoro Schmidt","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",37,"2017",9117
"7437","Tierra Amarilla","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",23,"2017",3103
"7438","Tierra Amarilla","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",348,"2017",3103
"7439","Tierra Amarilla","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",718,"2017",3103
"7440","Tierra Amarilla","Estudiante","Mapuche","Hombre",150,"2017",3103
"7441","Tierra Amarilla","No tiene con quien dejar a los niños","Collas","Mujer",55,"2017",3103
"7442","Tierra Amarilla","Estudiante","Diaguita","Mujer",131,"2017",3103
"7443","Tierra Amarilla","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",38,"2017",3103
"7444","Tierra Amarilla","Estudiante","Diaguita","Hombre",83,"2017",3103
"7445","Tierra Amarilla","Quehaceres del hogar","Collas","Mujer",218,"2017",3103
"7446","Tierra Amarilla","Está enfermo o tiene una discapacidad","Diaguita","Hombre",45,"2017",3103
"7447","Tierra Amarilla","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",113,"2017",3103
"7448","Tierra Amarilla","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",242,"2017",3103
"7449","Tierra Amarilla","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",23,"2017",3103
"7450","Tierra Amarilla","Otra razón","No pertenece a ningún pueblo indígena","Hombre",23,"2017",3103
"7451","Tierra Amarilla","Estudiante","Collas","Hombre",57,"2017",3103
"7452","Tierra Amarilla","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",23,"2017",3103
"7453","Tierra Amarilla","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Mujer",163,"2017",3103
"7454","Tierra Amarilla","No tiene interés en trabajar","Collas","Hombre",55,"2017",3103
"7455","Tierra Amarilla","Jubilado(a), pensionado(a) o montepiado(a)","Diaguita","Mujer",110,"2017",3103
"7456","Tierra Amarilla","Estudiante","Collas","Mujer",46,"2017",3103
"7457","Tierra Amarilla","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",55,"2017",3103
"7458","Tierra Amarilla","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",305,"2017",3103
"7459","Tierra Amarilla","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Mujer",23,"2017",3103
"7460","Tierra Amarilla","Está enfermo o tiene una discapacidad","Collas","Mujer",164,"2017",3103
"7461","Tierra Amarilla","Estudiante","No pertenece a ningún pueblo indígena","Mujer",371,"2017",3103
"7462","Tierra Amarilla","No tiene con quien dejar a los niños","Mapuche","Mujer",75,"2017",3103
"7463","Tierra Amarilla","No tiene con quien dejar a otro familiar","Collas","Mujer",75,"2017",3103
"7464","Tierra Amarilla","Está enfermo o tiene una discapacidad","Collas","Hombre",130,"2017",3103
"7465","Tierra Amarilla","Quehaceres del hogar","Diaguita","Mujer",76,"2017",3103
"7466","Tierra Amarilla","Estudiante","No pertenece a ningún pueblo indígena","Hombre",92,"2017",3103
"7467","Tierra Amarilla","Está enfermo o tiene una discapacidad","Mapuche","Mujer",63,"2017",3103
"7468","Tierra Amarilla","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Hombre",63,"2017",3103
"7469","Tiltil","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",36,"2017",13303
"7470","Tiltil","Quehaceres del hogar","Mapuche","Mujer",142,"2017",13303
"7471","Tiltil","Otra razón","No pertenece a ningún pueblo indígena","Mujer",29,"2017",13303
"7472","Tiltil","Otra razón","No pertenece a ningún pueblo indígena","Hombre",26,"2017",13303
"7473","Tiltil","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",88,"2017",13303
"7474","Tiltil","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",67,"2017",13303
"7475","Tiltil","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",882,"2017",13303
"7476","Tiltil","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",26,"2017",13303
"7477","Tiltil","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",661,"2017",13303
"7478","Tiltil","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",953,"2017",13303
"7479","Tiltil","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Mujer",71,"2017",13303
"7480","Tiltil","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",438,"2017",13303
"7481","Tiltil","Estudiante","Mapuche","Mujer",71,"2017",13303
"7482","Tiltil","Estudiante","No pertenece a ningún pueblo indígena","Mujer",669,"2017",13303
"7483","Tiltil","Estudiante","No pertenece a ningún pueblo indígena","Hombre",855,"2017",13303
"7484","Tiltil","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",115,"2017",13303
"7485","Tirúa","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",617,"2017",8207
"7486","Tirúa","Está enfermo o tiene una discapacidad","Mapuche","Mujer",56,"2017",8207
"7487","Tirúa","Está esperando resultado de gestiones ya emprendidas","Mapuche","Hombre",38,"2017",8207
"7488","Tirúa","Estudiante","No pertenece a ningún pueblo indígena","Hombre",305,"2017",8207
"7489","Tirúa","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Hombre",40,"2017",8207
"7490","Tirúa","Quehaceres del hogar","Mapuche","Mujer",366,"2017",8207
"7491","Tirúa","Ofrecen sueldos muy bajos","Mapuche","Hombre",76,"2017",8207
"7492","Tirúa","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",182,"2017",8207
"7493","Tirúa","Otra razón","Mapuche","Hombre",78,"2017",8207
"7494","Tirúa","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",55,"2017",8207
"7495","Tirúa","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",72,"2017",8207
"7496","Tirúa","Otra razón","No pertenece a ningún pueblo indígena","Mujer",55,"2017",8207
"7497","Tirúa","No tiene con quien dejar a adultos mayores","Mapuche","Mujer",40,"2017",8207
"7498","Tirúa","Estudiante","No pertenece a ningún pueblo indígena","Mujer",306,"2017",8207
"7499","Tirúa","Piensa que nadie le dará trabajo (porque no cuenta con la ca","Mapuche","Mujer",16,"2017",8207
"7500","Tirúa","Estudiante","Mapuche","Mujer",315,"2017",8207
"7501","Tirúa","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",222,"2017",8207
"7502","Tirúa","Otra razón","Mapuche","Mujer",95,"2017",8207
"7503","Tirúa","Se cansó de buscar o cree que no hay trabajo disponible","Mapuche","Mujer",72,"2017",8207
"7504","Tirúa","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","Mapuche","Mujer",40,"2017",8207
"7505","Tirúa","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",174,"2017",8207
"7506","Tirúa","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",392,"2017",8207
"7507","Tirúa","Quehaceres del hogar","Mapuche","Hombre",72,"2017",8207
"7508","Tirúa","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",55,"2017",8207
"7509","Tirúa","Piensa que nadie le dará trabajo (porque no cuenta con la ca","Mapuche","Hombre",16,"2017",8207
"7510","Tirúa","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Hombre",38,"2017",8207
"7511","Tirúa","Estudiante","Mapuche","Hombre",347,"2017",8207
"7512","Tirúa","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",55,"2017",8207
"7513","Tirúa","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",38,"2017",8207
"7514","Tirúa","Está enfermo o tiene una discapacidad","Mapuche","Hombre",95,"2017",8207
"7515","Tirúa","Otra razón","No pertenece a ningún pueblo indígena","Hombre",56,"2017",8207
"7516","Tirúa","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Mujer",40,"2017",8207
"7517","Tocopilla","No sabe/no responde","No sabe/no responde","Hombre",70,"2017",2301
"7518","Tocopilla","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",63,"2017",2301
"7519","Tocopilla","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Hombre",42,"2017",2301
"7520","Tocopilla","Ofrecen sueldos muy bajos","No pertenece a ningún pueblo indígena","Mujer",53,"2017",2301
"7521","Tocopilla","Jubilado(a), pensionado(a) o montepiado(a)","Aimara","Mujer",21,"2017",2301
"7522","Tocopilla","Quehaceres del hogar","Aimara","Mujer",94,"2017",2301
"7523","Tocopilla","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",1243,"2017",2301
"7524","Tocopilla","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",265,"2017",2301
"7525","Tocopilla","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Hombre",33,"2017",2301
"7526","Tocopilla","Otra razón","Mapuche","Hombre",5,"2017",2301
"7527","Tocopilla","Estudiante","No pertenece a ningún pueblo indígena","Hombre",752,"2017",2301
"7528","Tocopilla","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",49,"2017",2301
"7529","Tocopilla","Otra razón","No pertenece a ningún pueblo indígena","Mujer",163,"2017",2301
"7530","Tocopilla","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",856,"2017",2301
"7531","Tocopilla","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Mujer",31,"2017",2301
"7532","Tocopilla","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",75,"2017",2301
"7533","Tocopilla","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",21,"2017",2301
"7534","Tocopilla","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",103,"2017",2301
"7535","Tocopilla","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",1581,"2017",2301
"7536","Tocopilla","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",99,"2017",2301
"7537","Tocopilla","Otra razón","No pertenece a ningún pueblo indígena","Hombre",140,"2017",2301
"7538","Tocopilla","Estudiante","No pertenece a ningún pueblo indígena","Mujer",756,"2017",2301
"7539","Toltén","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",18,"2017",9118
"7540","Toltén","Estudiante","Mapuche","Mujer",329,"2017",9118
"7541","Toltén","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",19,"2017",9118
"7542","Toltén","Estudiante","Mapuche","Hombre",284,"2017",9118
"7543","Toltén","Otra razón","Mapuche","Hombre",17,"2017",9118
"7544","Toltén","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",351,"2017",9118
"7545","Toltén","Quehaceres del hogar","Mapuche","Mujer",524,"2017",9118
"7546","Toltén","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",145,"2017",9118
"7547","Toltén","Estudiante","No pertenece a ningún pueblo indígena","Hombre",249,"2017",9118
"7548","Toltén","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",19,"2017",9118
"7549","Toltén","Consiguió trabajo que empezará pronto o iniciará pronto una","Mapuche","Mujer",54,"2017",9118
"7550","Toltén","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",54,"2017",9118
"7551","Toltén","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",376,"2017",9118
"7552","Toltén","Está enfermo o tiene una discapacidad","Mapuche","Hombre",97,"2017",9118
"7553","Toltén","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",18,"2017",9118
"7554","Toltén","No tiene con quien dejar a los niños","Mapuche","Mujer",263,"2017",9118
"7555","Toltén","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",378,"2017",9118
"7556","Toltén","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",19,"2017",9118
"7557","Toltén","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",305,"2017",9118
"7558","Toltén","No tiene con quien dejar a adultos mayores","Mapuche","Mujer",61,"2017",9118
"7559","Toltén","Estudiante","No pertenece a ningún pueblo indígena","Mujer",158,"2017",9118
"7560","Tomé","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",5810,"2017",8111
"7561","Tomé","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Hombre",178,"2017",8111
"7562","Tomé","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",181,"2017",8111
"7563","Tomé","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",172,"2017",8111
"7564","Tomé","Estudiante","Aimara","Hombre",49,"2017",8111
"7565","Tomé","Estudiante","No pertenece a ningún pueblo indígena","Mujer",2528,"2017",8111
"7566","Tomé","Estudiante","No pertenece a ningún pueblo indígena","Hombre",2759,"2017",8111
"7567","Tomé","Otra razón","No pertenece a ningún pueblo indígena","Mujer",179,"2017",8111
"7568","Tomé","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Hombre",91,"2017",8111
"7569","Tomé","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",72,"2017",8111
"7570","Tomé","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",386,"2017",8111
"7571","Tomé","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Hombre",114,"2017",8111
"7572","Tomé","Otra razón","No pertenece a ningún pueblo indígena","Hombre",510,"2017",8111
"7573","Tomé","No tiene interés en trabajar","Mapuche","Hombre",119,"2017",8111
"7574","Tomé","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",3798,"2017",8111
"7575","Tomé","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Hombre",55,"2017",8111
"7576","Tomé","Otra razón","Mapuche","Mujer",49,"2017",8111
"7577","Tomé","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Hombre",108,"2017",8111
"7578","Tomé","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Mujer",192,"2017",8111
"7579","Tomé","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",4991,"2017",8111
"7580","Tomé","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Mujer",76,"2017",8111
"7581","Tomé","Jubilado(a), pensionado(a) o montepiado(a)","Aimara","Hombre",49,"2017",8111
"7582","Tomé","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",487,"2017",8111
"7583","Tomé","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",116,"2017",8111
"7584","Tomé","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",274,"2017",8111
"7585","Tomé","Estudiante","Mapuche","Mujer",44,"2017",8111
"7586","Tomé","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Mujer",108,"2017",8111
"7587","Tomé","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",1081,"2017",8111
"7588","Tomé","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",60,"2017",8111
"7589","Tomé","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",580,"2017",8111
"7590","Traiguén","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Mujer",61,"2017",9210
"7591","Traiguén","Otra razón","Mapuche","Mujer",39,"2017",9210
"7592","Traiguén","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",601,"2017",9210
"7593","Traiguén","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",38,"2017",9210
"7594","Traiguén","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",1219,"2017",9210
"7595","Traiguén","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",298,"2017",9210
"7596","Traiguén","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",30,"2017",9210
"7597","Traiguén","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",73,"2017",9210
"7598","Traiguén","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",43,"2017",9210
"7599","Traiguén","Estudiante","Mapuche","Mujer",311,"2017",9210
"7600","Traiguén","Otra razón","No pertenece a ningún pueblo indígena","Mujer",104,"2017",9210
"7601","Traiguén","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Mujer",43,"2017",9210
"7602","Traiguén","Estudiante","No pertenece a ningún pueblo indígena","Hombre",334,"2017",9210
"7603","Traiguén","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","Mapuche","Hombre",48,"2017",9210
"7604","Traiguén","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",35,"2017",9210
"7605","Traiguén","Estudiante","No sabe/no responde","Hombre",43,"2017",9210
"7606","Traiguén","Quehaceres del hogar","Mapuche","Mujer",312,"2017",9210
"7607","Traiguén","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Hombre",43,"2017",9210
"7608","Traiguén","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",129,"2017",9210
"7609","Traiguén","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Mujer",82,"2017",9210
"7610","Traiguén","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",1163,"2017",9210
"7611","Traiguén","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",177,"2017",9210
"7612","Traiguén","Estudiante","Mapuche","Hombre",210,"2017",9210
"7613","Traiguén","Otra razón","Mapuche","Hombre",71,"2017",9210
"7614","Traiguén","Quehaceres del hogar","Mapuche","Hombre",91,"2017",9210
"7615","Traiguén","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",129,"2017",9210
"7616","Traiguén","Estudiante","No pertenece a ningún pueblo indígena","Mujer",390,"2017",9210
"7617","Treguaco","Estudiante","No pertenece a ningún pueblo indígena","Mujer",197,"2017",16207
"7618","Treguaco","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",28,"2017",16207
"7619","Treguaco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",67,"2017",16207
"7620","Treguaco","Estudiante","Mapuche","Mujer",28,"2017",16207
"7621","Treguaco","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Hombre",28,"2017",16207
"7622","Treguaco","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",13,"2017",16207
"7623","Treguaco","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",144,"2017",16207
"7624","Treguaco","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",28,"2017",16207
"7625","Treguaco","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Hombre",13,"2017",16207
"7626","Treguaco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",485,"2017",16207
"7627","Treguaco","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Mujer",40,"2017",16207
"7628","Treguaco","Las reglas, horarios y distancias de los trabajos no le acom","No pertenece a ningún pueblo indígena","Mujer",21,"2017",16207
"7629","Treguaco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",109,"2017",16207
"7630","Treguaco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",267,"2017",16207
