;Educacion;Educacion;Etnia;Sexo;Freq;anio;codigo
4928;santa bárbara;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;113;2013;8311
4929;santa bárbara;embarazo, maternidad o paternidad;mapuche;mujer;83;2013;8311
4930;santa bárbara;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;575;2013;8311
4931;santa bárbara;dificultad económica;no pertenece a ningún pueblo indígena;hombre;84;2013;8311
4932;santa bárbara;trabaja o busca trabajo;mapuche;mujer;58;2013;8311
4933;santa bárbara;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;436;2013;8311
4934;santa bárbara;terminó estudiar;mapuche;mujer;58;2013;8311
4935;santa bárbara;terminó estudiar;mapuche;hombre;83;2013;8311
4936;santa bárbara;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;73;2013;8311
4937;santa cruz;problemas familiares;no pertenece a ningún pueblo indígena;mujer;60;2013;6310
4938;santa cruz;dificultad económica;no pertenece a ningún pueblo indígena;mujer;84;2013;6310
4939;santa cruz;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;217;2013;6310
4940;santa cruz;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;151;2013;6310
4941;santa cruz;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;798;2013;6310
4942;santa cruz;ns/nr;no pertenece a ningún pueblo indígena;hombre;162;2013;6310
4943;santa cruz;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;289;2013;6310
4944;santa cruz;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;40;2013;6310
4945;santa cruz;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1388;2013;6310
4946;santa cruz;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;36;2013;6310
4947;santa cruz;dificultad económica;no pertenece a ningún pueblo indígena;hombre;105;2013;6310
4948;santa cruz;ns/nr;no pertenece a ningún pueblo indígena;mujer;91;2013;6310
4949;santa cruz;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;60;2013;6310
4950;santa cruz;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;248;2013;6310
4951;santa cruz;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;60;2013;6310
4952;santa cruz;no le interesa;no pertenece a ningún pueblo indígena;hombre;166;2013;6310
4953;santa cruz;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;40;2013;6310
4954;santa cruz;no le interesa;no pertenece a ningún pueblo indígena;mujer;130;2013;6310
4955;santa cruz;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;267;2013;6310
4956;santa cruz;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;70;2013;6310
4957;santa juana;ns/nr;no pertenece a ningún pueblo indígena;hombre;83;2013;8109
4958;santa juana;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;73;2013;8109
4959;santa juana;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;189;2013;8109
4960;santa juana;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;38;2013;8109
4961;santa juana;ns/nr;no pertenece a ningún pueblo indígena;mujer;36;2013;8109
4962;santa juana;dificultad económica;no pertenece a ningún pueblo indígena;hombre;38;2013;8109
4963;santa juana;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;63;2013;8109
4964;santa juana;no le interesa;no pertenece a ningún pueblo indígena;hombre;38;2013;8109
4965;santa juana;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;381;2013;8109
4966;santa juana;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;38;2013;8109
4967;santa juana;dificultad económica;no pertenece a ningún pueblo indígena;mujer;126;2013;8109
4968;santa juana;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;126;2013;8109
4969;santa juana;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;48;2013;8109
4970;santa maría;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;669;2013;5706
4971;santa maría;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;286;2013;5706
4972;santa maría;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;34;2013;5706
4973;santa maría;dificultad económica;no pertenece a ningún pueblo indígena;hombre;112;2013;5706
4974;santa maría;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;344;2013;5706
4975;santa maría;dificultad económica;no pertenece a ningún pueblo indígena;mujer;137;2013;5706
4976;santa maría;ns/nr;no pertenece a ningún pueblo indígena;mujer;51;2013;5706
4977;santa maría;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;34;2013;5706
4978;santa maría;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;198;2013;5706
4979;santa maría;ns/nr;no pertenece a ningún pueblo indígena;hombre;120;2013;5706
4980;santa maría;ayuda en la casa o quehaceres del hogar;mapuche;mujer;51;2013;5706
4981;santiago;dificultad económica;no pertenece a ningún pueblo indígena;mujer;960;2013;13101
4982;santiago;ns/nr;no pertenece a ningún pueblo indígena;hombre;524;2013;13101
4983;santiago;trabaja o busca trabajo;mapuche;hombre;144;2013;13101
4984;santiago;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;3946;2013;13101
4985;santiago;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;no pertenece a ningún pueblo indígena;mujer;115;2013;13101
4986;santiago;ns/nr;mapuche;mujer;77;2013;13101
4987;santiago;dificultad económica;mapuche;mujer;230;2013;13101
4988;santiago;embarazo, maternidad o paternidad;quechua;mujer;567;2013;13101
4989;santiago;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;115;2013;13101
4990;santiago;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;3561;2013;13101
4991;santiago;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;42;2013;13101
4992;santiago;terminó estudiar;quechua;hombre;567;2013;13101
4993;santiago;dificultad económica;no pertenece a ningún pueblo indígena;hombre;1071;2013;13101
4994;santiago;trabaja o busca trabajo;quechua;hombre;54;2013;13101
4995;santiago;ns/nr;no pertenece a ningún pueblo indígena;mujer;651;2013;13101
4996;santiago;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;3576;2013;13101
4997;santiago;trabaja o busca trabajo;mapuche;mujer;141;2013;13101
4998;santiago;no le interesa;no pertenece a ningún pueblo indígena;mujer;571;2013;13101
4999;santiago;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;4810;2013;13101
5000;santiago;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;765;2013;13101
5001;santo domingo;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;12;2013;5606
5002;santo domingo;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;10;2013;5606
5003;santo domingo;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;10;2013;5606
5004;santo domingo;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;12;2013;5606
5005;santo domingo;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;184;2013;5606
5006;santo domingo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;370;2013;5606
5007;santo domingo;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;222;2013;5606
5008;santo domingo;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;160;2013;5606
5009;santo domingo;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;22;2013;5606
5010;santo domingo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;168;2013;5606
5011;sierra gorda;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;40;2013;2103
5012;sierra gorda;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;64;2013;2103
5013;sierra gorda;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;8;2013;2103
5014;sierra gorda;no le interesa;atacameño (likán antai);mujer;7;2013;2103
5015;sierra gorda;trabaja o busca trabajo;mapuche;hombre;7;2013;2103
5016;sierra gorda;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;32;2013;2103
5017;sierra gorda;no le interesa;no pertenece a ningún pueblo indígena;hombre;7;2013;2103
5018;sierra gorda;terminó estudiar;aymara;mujer;8;2013;2103
5019;sierra gorda;no le interesa;no pertenece a ningún pueblo indígena;mujer;8;2013;2103
5020;sierra gorda;terminó estudiar;mapuche;mujer;24;2013;2103
5021;sierra gorda;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;63;2013;2103
5022;talagante;terminó estudiar;mapuche;hombre;190;2013;13601
5023;talagante;ns/nr;no pertenece a ningún pueblo indígena;mujer;166;2013;13601
5024;talagante;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;150;2013;13601
5025;talagante;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;433;2013;13601
5026;talagante;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;448;2013;13601
5027;talagante;ns/nr;mapuche;mujer;95;2013;13601
5028;talagante;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;95;2013;13601
5029;talagante;trabaja o busca trabajo;mapuche;hombre;378;2013;13601
5030;talagante;dificultad económica;no pertenece a ningún pueblo indígena;hombre;327;2013;13601
5031;talagante;no le interesa;no pertenece a ningún pueblo indígena;hombre;362;2013;13601
5032;talagante;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;80;2013;13601
5033;talagante;ns/nr;no pertenece a ningún pueblo indígena;hombre;166;2013;13601
5034;talagante;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;3049;2013;13601
5035;talagante;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;3379;2013;13601
5036;talca;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;6581;2013;7101
5037;talca;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;85;2013;7101
5038;talca;ns/nr;no pertenece a ningún pueblo indígena;mujer;621;2013;7101
5039;talca;ns/nr;no pertenece a ningún pueblo indígena;hombre;1443;2013;7101
5040;talca;no le interesa;no pertenece a ningún pueblo indígena;hombre;916;2013;7101
5041;talca;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;4325;2013;7101
5042;talca;embarazo, maternidad o paternidad;mapuche;mujer;85;2013;7101
5043;talca;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;365;2013;7101
5044;talca;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;6445;2013;7101
5045;talca;problemas familiares;no pertenece a ningún pueblo indígena;mujer;186;2013;7101
5046;talca;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;94;2013;7101
5047;talca;terminó estudiar;mapuche;hombre;260;2013;7101
5048;talca;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1415;2013;7101
5049;talca;dificultad económica;no pertenece a ningún pueblo indígena;hombre;376;2013;7101
5050;talca;terminó estudiar;mapuche;mujer;90;2013;7101
5051;talca;dificultad económica;no pertenece a ningún pueblo indígena;mujer;770;2013;7101
5052;talca;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;183;2013;7101
5053;talca;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;141;2013;7101
5054;talca;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;no pertenece a ningún pueblo indígena;hombre;136;2013;7101
5055;talca;problemas familiares;no pertenece a ningún pueblo indígena;hombre;250;2013;7101
5056;talca;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;890;2013;7101
5057;talca;trabaja o busca trabajo;mapuche;hombre;85;2013;7101
5058;talca;no le interesa;no pertenece a ningún pueblo indígena;mujer;636;2013;7101
5059;talca;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;5609;2013;7101
5060;talca;trabaja o busca trabajo;mapuche;mujer;121;2013;7101
5061;talca;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;85;2013;7101
5062;talcahuano;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;2313;2013;8110
5063;talcahuano;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;3322;2013;8110
5064;talcahuano;embarazo, maternidad o paternidad;mapuche;mujer;58;2013;8110
5065;talcahuano;dificultad económica;no pertenece a ningún pueblo indígena;hombre;628;2013;8110
5066;talcahuano;terminó estudiar;mapuche;mujer;52;2013;8110
5067;talcahuano;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;166;2013;8110
5068;talcahuano;ns/nr;no pertenece a ningún pueblo indígena;hombre;871;2013;8110
5069;talcahuano;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;246;2013;8110
5070;talcahuano;no le interesa;no pertenece a ningún pueblo indígena;mujer;225;2013;8110
5071;talcahuano;ns/nr;ns/nr;mujer;101;2013;8110
5072;talcahuano;dificultad económica;no pertenece a ningún pueblo indígena;mujer;234;2013;8110
5073;talcahuano;problemas familiares;no pertenece a ningún pueblo indígena;mujer;52;2013;8110
5074;talcahuano;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;114;2013;8110
5075;talcahuano;dificultad económica;mapuche;hombre;190;2013;8110
5076;talcahuano;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1210;2013;8110
5077;talcahuano;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;no pertenece a ningún pueblo indígena;mujer;101;2013;8110
5078;talcahuano;ns/nr;mapuche;mujer;52;2013;8110
5079;talcahuano;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;371;2013;8110
5080;talcahuano;dificultad económica;mapuche;mujer;53;2013;8110
5081;talcahuano;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;2293;2013;8110
5082;talcahuano;no le interesa;no pertenece a ningún pueblo indígena;hombre;234;2013;8110
5083;talcahuano;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;mujer;68;2013;8110
5084;talcahuano;ns/nr;no pertenece a ningún pueblo indígena;mujer;929;2013;8110
5085;talcahuano;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;78;2013;8110
5086;talcahuano;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;41;2013;8110
5087;talcahuano;no le interesa;mapuche;mujer;132;2013;8110
5088;talcahuano;trabaja o busca trabajo;mapuche;hombre;119;2013;8110
5089;talcahuano;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;578;2013;8110
5090;talcahuano;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;3904;2013;8110
5091;taltal;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;52;2013;2104
5092;taltal;dificultad económica;no pertenece a ningún pueblo indígena;hombre;8;2013;2104
5093;taltal;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;42;2013;2104
5094;taltal;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;31;2013;2104
5095;taltal;no le interesa;no pertenece a ningún pueblo indígena;mujer;8;2013;2104
5096;taltal;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;40;2013;2104
5097;taltal;trabaja o busca trabajo;ns/nr;hombre;61;2013;2104
5098;taltal;dificultad económica;no pertenece a ningún pueblo indígena;mujer;39;2013;2104
5099;taltal;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;40;2013;2104
5100;taltal;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;54;2013;2104
5101;taltal;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;108;2013;2104
5102;taltal;ns/nr;ns/nr;mujer;122;2013;2104
5103;taltal;trabaja o busca trabajo;aymara;hombre;8;2013;2104
5104;taltal;terminó estudiar;atacameño (likán antai);hombre;8;2013;2104
5105;taltal;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;69;2013;2104
5106;taltal;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;360;2013;2104
5107;taltal;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;384;2013;2104
5108;temuco;no le interesa;mapuche;hombre;189;2013;9101
5109;temuco;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;80;2013;9101
5110;temuco;terminó estudiar;mapuche;mujer;1356;2013;9101
5111;temuco;ns/nr;no pertenece a ningún pueblo indígena;mujer;1577;2013;9101
5112;temuco;ns/nr;mapuche;hombre;291;2013;9101
5113;temuco;problemas familiares;no pertenece a ningún pueblo indígena;mujer;159;2013;9101
5114;temuco;otra razón. especifique;mapuche;hombre;110;2013;9101
5115;temuco;ns/nr;no pertenece a ningún pueblo indígena;hombre;1158;2013;9101
5116;temuco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;6038;2013;9101
5117;temuco;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;104;2013;9101
5118;temuco;no le interesa;no pertenece a ningún pueblo indígena;hombre;402;2013;9101
5119;temuco;trabaja o busca trabajo;quechua;mujer;89;2013;9101
5120;temuco;dificultad económica;no pertenece a ningún pueblo indígena;hombre;718;2013;9101
5121;temuco;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;61;2013;9101
5122;temuco;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;521;2013;9101
5123;temuco;ayuda en la casa o quehaceres del hogar;mapuche;mujer;460;2013;9101
5124;temuco;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;851;2013;9101
5125;temuco;tiene una discapacidad o  requiere establecimiento de educación especial;mapuche;mujer;42;2013;9101
5126;temuco;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;3100;2013;9101
5127;temuco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;4419;2013;9101
5128;temuco;dificultad económica;no pertenece a ningún pueblo indígena;mujer;444;2013;9101
5129;temuco;no le interesa;no pertenece a ningún pueblo indígena;mujer;467;2013;9101
5130;temuco;no le interesa;mapuche;mujer;58;2013;9101
5131;temuco;trabaja o busca trabajo;mapuche;mujer;1283;2013;9101
5132;temuco;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;3838;2013;9101
5133;temuco;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;80;2013;9101
5134;temuco;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;227;2013;9101
5135;temuco;dificultad económica;mapuche;mujer;639;2013;9101
5136;temuco;trabaja o busca trabajo;mapuche;hombre;3184;2013;9101
5137;temuco;embarazo, maternidad o paternidad;mapuche;mujer;1752;2013;9101
5138;temuco;problemas familiares;no pertenece a ningún pueblo indígena;hombre;151;2013;9101
5139;temuco;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;95;2013;9101
5140;temuco;ayuda en la casa o quehaceres del hogar;mapuche;hombre;164;2013;9101
5141;temuco;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;298;2013;9101
5142;temuco;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;61;2013;9101
5143;temuco;ns/nr;mapuche;mujer;201;2013;9101
5144;temuco;dificultad económica;mapuche;hombre;644;2013;9101
5145;temuco;terminó estudiar;mapuche;hombre;1239;2013;9101
5146;temuco;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;85;2013;9101
5147;temuco;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1499;2013;9101
5148;teno;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;528;2013;7308
5149;teno;dificultad económica;no pertenece a ningún pueblo indígena;mujer;100;2013;7308
5150;teno;ns/nr;ns/nr;mujer;28;2013;7308
5151;teno;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;722;2013;7308
5152;teno;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;131;2013;7308
5153;teno;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;196;2013;7308
5154;teno;ns/nr;no pertenece a ningún pueblo indígena;mujer;249;2013;7308
5155;teno;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;579;2013;7308
5156;teno;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1146;2013;7308
5157;teno;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;83;2013;7308
5158;teno;dificultad económica;no pertenece a ningún pueblo indígena;hombre;130;2013;7308
5159;teno;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;65;2013;7308
5160;teodoro schmidt;ns/nr;no pertenece a ningún pueblo indígena;mujer;52;2013;9117
5161;teodoro schmidt;trabaja o busca trabajo;kawésqar (alacalufes);hombre;54;2013;9117
5162;teodoro schmidt;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;55;2013;9117
5163;teodoro schmidt;dificultad económica;no pertenece a ningún pueblo indígena;mujer;43;2013;9117
5164;teodoro schmidt;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;62;2013;9117
5165;teodoro schmidt;trabaja o busca trabajo;mapuche;hombre;262;2013;9117
5166;teodoro schmidt;no le interesa;no pertenece a ningún pueblo indígena;hombre;107;2013;9117
5167;teodoro schmidt;dificultad económica;no pertenece a ningún pueblo indígena;hombre;55;2013;9117
5168;teodoro schmidt;ayuda en la casa o quehaceres del hogar;mapuche;mujer;54;2013;9117
5169;teodoro schmidt;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;169;2013;9117
5170;teodoro schmidt;trabaja o busca trabajo;mapuche;mujer;69;2013;9117
5171;teodoro schmidt;otra razón. especifique;mapuche;mujer;54;2013;9117
5172;teodoro schmidt;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;121;2013;9117
5173;teodoro schmidt;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;225;2013;9117
5174;teodoro schmidt;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;62;2013;9117
5175;tierra amarilla;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;312;2013;3103
5176;tierra amarilla;embarazo, maternidad o paternidad;mapuche;mujer;14;2013;3103
5177;tierra amarilla;dificultad económica;no pertenece a ningún pueblo indígena;mujer;33;2013;3103
5178;tierra amarilla;ns/nr;no pertenece a ningún pueblo indígena;hombre;66;2013;3103
5179;tierra amarilla;terminó estudiar;coya;mujer;185;2013;3103
5180;tierra amarilla;no le interesa;no pertenece a ningún pueblo indígena;hombre;51;2013;3103
5181;tierra amarilla;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;25;2013;3103
5182;tierra amarilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;210;2013;3103
5183;tierra amarilla;terminó estudiar;coya;hombre;33;2013;3103
5184;tierra amarilla;trabaja o busca trabajo;diaguita;mujer;14;2013;3103
5185;tierra amarilla;trabaja o busca trabajo;mapuche;mujer;14;2013;3103
5186;tierra amarilla;terminó estudiar;mapuche;hombre;18;2013;3103
5187;tierra amarilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;245;2013;3103
5188;tierra amarilla;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;633;2013;3103
5189;tierra amarilla;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;33;2013;3103
5190;tierra amarilla;embarazo, maternidad o paternidad;coya;mujer;63;2013;3103
5191;tierra amarilla;terminó estudiar;diaguita;mujer;22;2013;3103
5192;tierra amarilla;dificultad económica;no pertenece a ningún pueblo indígena;hombre;66;2013;3103
5193;tierra amarilla;embarazo, maternidad o paternidad;diaguita;mujer;42;2013;3103
5194;tierra amarilla;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;58;2013;3103
5195;tierra amarilla;no le interesa;coya;mujer;33;2013;3103
5196;tierra amarilla;no le interesa;coya;hombre;25;2013;3103
5197;tiltil;ns/nr;no pertenece a ningún pueblo indígena;hombre;162;2013;13303
5198;tiltil;ns/nr;no pertenece a ningún pueblo indígena;mujer;81;2013;13303
5199;tiltil;dificultad económica;no pertenece a ningún pueblo indígena;mujer;81;2013;13303
5200;tiltil;terminó estudiar;aymara;mujer;26;2013;13303
5201;tiltil;dificultad económica;no pertenece a ningún pueblo indígena;hombre;28;2013;13303
5202;tiltil;terminó estudiar;mapuche;mujer;83;2013;13303
5203;tiltil;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;160;2013;13303
5204;tiltil;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;26;2013;13303
5205;tiltil;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;123;2013;13303
5206;tiltil;problemas de rendimiento;mapuche;mujer;26;2013;13303
5207;tiltil;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1003;2013;13303
5208;tiltil;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;657;2013;13303
5209;tiltil;no le interesa;no pertenece a ningún pueblo indígena;hombre;83;2013;13303
5210;tiltil;terminó estudiar;mapuche;hombre;26;2013;13303
5211;tiltil;trabaja o busca trabajo;mapuche;hombre;83;2013;13303
5212;tiltil;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;81;2013;13303
5213;tirúa;trabaja o busca trabajo;mapuche;mujer;128;2013;8207
5214;tirúa;terminó estudiar;mapuche;mujer;107;2013;8207
5215;tirúa;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;141;2013;8207
5216;tirúa;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;136;2013;8207
5217;tirúa;no le interesa;mapuche;mujer;59;2013;8207
5218;tirúa;embarazo, maternidad o paternidad;mapuche;mujer;80;2013;8207
5219;tirúa;no le interesa;no pertenece a ningún pueblo indígena;hombre;59;2013;8207
5220;tirúa;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;119;2013;8207
5221;tirúa;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;152;2013;8207
5222;tirúa;problemas de rendimiento;mapuche;hombre;120;2013;8207
5223;tirúa;ns/nr;mapuche;mujer;48;2013;8207
5224;tirúa;tiene una discapacidad o  requiere establecimiento de educación especial;mapuche;hombre;28;2013;8207
5225;tirúa;terminó estudiar;mapuche;hombre;121;2013;8207
5226;tirúa;ns/nr;no pertenece a ningún pueblo indígena;mujer;109;2013;8207
5227;tirúa;ayuda en la casa o quehaceres del hogar;mapuche;mujer;28;2013;8207
5228;tirúa;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;51;2013;8207
5229;tirúa;ns/nr;no pertenece a ningún pueblo indígena;hombre;90;2013;8207
5230;tirúa;no le interesa;mapuche;hombre;22;2013;8207
5231;tirúa;ns/nr;mapuche;hombre;40;2013;8207
5232;tirúa;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;81;2013;8207
5233;tocopilla;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;11;2013;2301
5234;tocopilla;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;334;2013;2301
5235;tocopilla;trabaja o busca trabajo;aymara;mujer;130;2013;2301
5236;tocopilla;ns/nr;no pertenece a ningún pueblo indígena;mujer;4;2013;2301
5237;tocopilla;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;983;2013;2301
5238;tocopilla;problemas familiares;no pertenece a ningún pueblo indígena;hombre;120;2013;2301
