0,Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
2551,renaico,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,265,2009,9209
2552,renaico,no,mapuche,hombre,27,2009,9209
2553,renaico,no,no pertenece a ningún pueblo indígena,hombre,798,2009,9209
2554,renaico,no,mapuche,mujer,56,2009,9209
2555,renaico,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,116,2009,9209
2556,renaico,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,88,2009,9209
2557,renaico,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,108,2009,9209
2558,renca,sí ahora mismo,mapuche,mujer,116,2009,13128
2559,renca,no,no pertenece a ningún pueblo indígena,mujer,28522,2009,13128
2560,renca,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,640,2009,13128
2561,renca,no,mapuche,mujer,1584,2009,13128
2562,renca,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,780,2009,13128
2563,renca,no,no pertenece a ningún pueblo indígena,hombre,13003,2009,13128
2564,renca,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1701,2009,13128
2565,renca,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1993,2009,13128
2566,renca,sí en otra época del año,mapuche,mujer,385,2009,13128
2567,renca,no,mapuche,hombre,1365,2009,13128
2568,rengo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,814,2009,6115
2569,rengo,sí ahora mismo,mapuche,hombre,91,2009,6115
2570,rengo,sí ahora mismo,mapuche,mujer,182,2009,6115
2571,rengo,no,no pertenece a ningún pueblo indígena,mujer,11694,2009,6115
2572,rengo,no,mapuche,mujer,327,2009,6115
2573,rengo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1981,2009,6115
2574,rengo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,695,2009,6115
2575,rengo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,817,2009,6115
2576,rengo,no,mapuche,hombre,93,2009,6115
2577,rengo,no,no pertenece a ningún pueblo indígena,hombre,5710,2009,6115
2578,rengo,sí en otra época del año,mapuche,mujer,230,2009,6115
2579,requínoa,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,123,2009,6116
2580,requínoa,no,mapuche,mujer,27,2009,6116
2581,requínoa,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,353,2009,6116
2582,requínoa,no,no pertenece a ningún pueblo indígena,hombre,2661,2009,6116
2583,requínoa,sí ahora mismo,mapuche,mujer,83,2009,6116
2584,requínoa,no,mapuche,hombre,27,2009,6116
2585,requínoa,no,no pertenece a ningún pueblo indígena,mujer,5443,2009,6116
2586,requínoa,sí ahora mismo,mapuche,hombre,27,2009,6116
2587,requínoa,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,135,2009,6116
2588,requínoa,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,110,2009,6116
2589,retiro,no,mapuche,hombre,12,2009,7405
2590,retiro,no,mapuche,mujer,65,2009,7405
2591,retiro,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,120,2009,7405
2592,retiro,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,247,2009,7405
2593,retiro,no,no pertenece a ningún pueblo indígena,hombre,2012,2009,7405
2594,retiro,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,335,2009,7405
2595,retiro,no,no pertenece a ningún pueblo indígena,mujer,4061,2009,7405
2596,retiro,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,173,2009,7405
2597,rinconada,no,mapuche,mujer,13,2009,5303
2598,rinconada,no,aymara,hombre,13,2009,5303
2599,rinconada,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,117,2009,5303
2600,rinconada,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,171,2009,5303
2601,rinconada,no,no pertenece a ningún pueblo indígena,mujer,1896,2009,5303
2602,rinconada,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,76,2009,5303
2603,rinconada,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,155,2009,5303
2604,rinconada,no,mapuche,hombre,13,2009,5303
2605,rinconada,no,no pertenece a ningún pueblo indígena,hombre,638,2009,5303
2606,río bueno,no,mapuche,mujer,2635,2009,14204
2607,río bueno,sí en otra época del año,mapuche,mujer,81,2009,14204
2608,río bueno,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,352,2009,14204
2609,río bueno,sí ahora mismo,mapuche,hombre,73,2009,14204
2610,río bueno,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,712,2009,14204
2611,río bueno,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,187,2009,14204
2612,río bueno,sí ahora mismo,mapuche,mujer,223,2009,14204
2613,río bueno,no,no pertenece a ningún pueblo indígena,mujer,6348,2009,14204
2614,río bueno,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,33,2009,14204
2615,río bueno,sí en otra época del año,mapuche,hombre,66,2009,14204
2616,río bueno,no,mapuche,hombre,1166,2009,14204
2617,río bueno,no,no pertenece a ningún pueblo indígena,hombre,3639,2009,14204
2618,río claro,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,109,2009,7108
2619,río claro,sí ahora mismo,mapuche,mujer,42,2009,7108
2620,río claro,no,no pertenece a ningún pueblo indígena,mujer,3219,2009,7108
2621,río claro,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,67,2009,7108
2622,río claro,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,117,2009,7108
2623,río claro,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,186,2009,7108
2624,río claro,no,no pertenece a ningún pueblo indígena,hombre,1609,2009,7108
2625,río claro,no,mapuche,mujer,53,2009,7108
2626,río claro,no,mapuche,hombre,56,2009,7108
2627,río hurtado,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,44,2009,4305
2628,río hurtado,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,35,2009,4305
2629,río hurtado,no,no pertenece a ningún pueblo indígena,hombre,719,2009,4305
2630,río hurtado,no,no pertenece a ningún pueblo indígena,mujer,1359,2009,4305
2631,río hurtado,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,9,2009,4305
2632,río hurtado,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,32,2009,4305
2633,río ibáñez,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,22,2009,11402
2634,río ibáñez,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,6,2009,11402
2635,río ibáñez,sí ahora mismo,mapuche,hombre,3,2009,11402
2636,río ibáñez,no,no pertenece a ningún pueblo indígena,hombre,191,2009,11402
2637,río ibáñez,sí ahora mismo,mapuche,mujer,6,2009,11402
2638,río ibáñez,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,28,2009,11402
2639,río ibáñez,no,atacameño,hombre,6,2009,11402
2640,río ibáñez,no,atacameño,mujer,6,2009,11402
2641,río ibáñez,no,mapuche,mujer,169,2009,11402
2642,río ibáñez,sí en otra época del año,mapuche,hombre,5,2009,11402
2643,río ibáñez,no,quechua,mujer,6,2009,11402
2644,río ibáñez,no,mapuche,hombre,39,2009,11402
2645,río ibáñez,no,no pertenece a ningún pueblo indígena,mujer,356,2009,11402
2646,río negro,no,mapuche,mujer,1019,2009,10305
2647,río negro,no,mapuche,hombre,372,2009,10305
2648,río negro,sí en otra época del año,mapuche,mujer,133,2009,10305
2649,río negro,sí ahora mismo,mapuche,mujer,156,2009,10305
2650,río negro,no,atacameño,mujer,16,2009,10305
2651,río negro,sí ahora mismo,mapuche,hombre,110,2009,10305
2652,río negro,no,no pertenece a ningún pueblo indígena,hombre,824,2009,10305
2653,río negro,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,145,2009,10305
2654,río negro,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,87,2009,10305
2655,río negro,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,142,2009,10305
2656,río negro,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,61,2009,10305
2657,río negro,no,no pertenece a ningún pueblo indígena,mujer,1875,2009,10305
2658,río negro,sí en otra época del año,mapuche,hombre,45,2009,10305
2659,romeral,sí en otra época del año,mapuche,hombre,15,2009,7306
2660,romeral,no,no pertenece a ningún pueblo indígena,mujer,2323,2009,7306
2661,romeral,no,mapuche,mujer,82,2009,7306
2662,romeral,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,108,2009,7306
2663,romeral,sí ahora mismo,mapuche,hombre,19,2009,7306
2664,romeral,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,813,2009,7306
2665,romeral,sí en otra época del año,mapuche,mujer,72,2009,7306
2666,romeral,no,no pertenece a ningún pueblo indígena,hombre,1270,2009,7306
2667,romeral,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,328,2009,7306
2668,romeral,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,208,2009,7306
2669,romeral,no,mapuche,hombre,32,2009,7306
2670,saavedra,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,84,2009,9116
2671,saavedra,sí ahora mismo,mapuche,hombre,61,2009,9116
2672,saavedra,sí en otra época del año,mapuche,mujer,562,2009,9116
2673,saavedra,no,mapuche,mujer,2195,2009,9116
2674,saavedra,no,aymara,mujer,20,2009,9116
2675,saavedra,no,no pertenece a ningún pueblo indígena,mujer,945,2009,9116
2676,saavedra,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,138,2009,9116
2677,saavedra,sí ahora mismo,mapuche,mujer,171,2009,9116
2678,saavedra,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,112,2009,9116
2679,saavedra,no,no pertenece a ningún pueblo indígena,hombre,768,2009,9116
2680,saavedra,sí en otra época del año,mapuche,hombre,287,2009,9116
2681,saavedra,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,20,2009,9116
2682,saavedra,no,mapuche,hombre,1037,2009,9116
2683,sagrada familia,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,124,2009,7307
2684,sagrada familia,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,126,2009,7307
2685,sagrada familia,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,232,2009,7307
2686,sagrada familia,no,mapuche,mujer,17,2009,7307
2687,sagrada familia,no,no pertenece a ningún pueblo indígena,mujer,4776,2009,7307
2688,sagrada familia,no,no pertenece a ningún pueblo indígena,hombre,2598,2009,7307
2689,sagrada familia,no,mapuche,hombre,27,2009,7307
2690,sagrada familia,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,144,2009,7307
2691,salamanca,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,46,2009,4204
2692,salamanca,no,diaguita,mujer,53,2009,4204
2693,salamanca,sí en otra época del año,mapuche,hombre,26,2009,4204
2694,salamanca,no,no pertenece a ningún pueblo indígena,mujer,3596,2009,4204
2695,salamanca,sí en otra época del año,mapuche,mujer,77,2009,4204
2696,salamanca,no,mapuche,mujer,41,2009,4204
2697,salamanca,no,diaguita,hombre,36,2009,4204
2698,salamanca,no,no pertenece a ningún pueblo indígena,hombre,1917,2009,4204
2699,salamanca,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3871,2009,4204
2700,salamanca,no,mapuche,hombre,12,2009,4204
2701,salamanca,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,22,2009,4204
2702,salamanca,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,981,2009,4204
2703,san antonio,no,mapuche,hombre,270,2009,5601
2704,san antonio,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,826,2009,5601
2705,san antonio,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,814,2009,5601
2706,san antonio,no,mapuche,mujer,1188,2009,5601
2707,san antonio,no,aymara,mujer,86,2009,5601
2708,san antonio,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3182,2009,5601
2709,san antonio,no,no pertenece a ningún pueblo indígena,mujer,19894,2009,5601
2710,san antonio,no,no pertenece a ningún pueblo indígena,hombre,10229,2009,5601
2711,san antonio,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,749,2009,5601
2712,san bernardo,no,mapuche,mujer,2205,2009,13401
2713,san bernardo,no,mapuche,hombre,1311,2009,13401
2714,san bernardo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3869,2009,13401
2715,san bernardo,no,no pertenece a ningún pueblo indígena,hombre,25924,2009,13401
2716,san bernardo,sí en otra época del año,mapuche,hombre,248,2009,13401
2717,san bernardo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2745,2009,13401
2718,san bernardo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,7021,2009,13401
2719,san bernardo,sí ahora mismo,mapuche,mujer,272,2009,13401
2720,san bernardo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,883,2009,13401
2721,san bernardo,no,no pertenece a ningún pueblo indígena,mujer,70866,2009,13401
2722,san carlos,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,197,2009,16301
2723,san carlos,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,536,2009,16301
2724,san carlos,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1346,2009,16301
2725,san carlos,no,no pertenece a ningún pueblo indígena,mujer,13404,2009,16301
2726,san carlos,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,962,2009,16301
2727,san carlos,sí en otra época del año,mapuche,mujer,57,2009,16301
2728,san carlos,no,no pertenece a ningún pueblo indígena,hombre,8114,2009,16301
2729,san clemente,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,631,2009,7109
2730,san clemente,no,mapuche,mujer,376,2009,7109
2731,san clemente,sí ahora mismo,mapuche,hombre,63,2009,7109
2732,san clemente,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,981,2009,7109
2733,san clemente,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,286,2009,7109
2734,san clemente,no,no pertenece a ningún pueblo indígena,mujer,9482,2009,7109
2735,san clemente,sí ahora mismo,mapuche,mujer,63,2009,7109
2736,san clemente,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,374,2009,7109
2737,san clemente,no,no pertenece a ningún pueblo indígena,hombre,4358,2009,7109
2738,san esteban,no,diaguita,hombre,10,2009,5304
2739,san esteban,no,no pertenece a ningún pueblo indígena,mujer,3636,2009,5304
2740,san esteban,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,296,2009,5304
2741,san esteban,no,mapuche,hombre,10,2009,5304
2742,san esteban,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,125,2009,5304
2743,san esteban,no,no pertenece a ningún pueblo indígena,hombre,1790,2009,5304
2744,san esteban,sí en otra época del año,mapuche,mujer,23,2009,5304
2745,san esteban,no,mapuche,mujer,44,2009,5304
2746,san esteban,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,431,2009,5304
2747,san fabián,sí en otra época del año,mapuche,mujer,4,2009,16304
2748,san fabián,no,mapuche,mujer,21,2009,16304
2749,san fabián,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,44,2009,16304
2750,san fabián,no,mapuche,hombre,9,2009,16304
2751,san fabián,no,no pertenece a ningún pueblo indígena,hombre,423,2009,16304
2752,san fabián,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,78,2009,16304
2753,san fabián,no,no pertenece a ningún pueblo indígena,mujer,837,2009,16304
2754,san fabián,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,34,2009,16304
2755,san fabián,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,43,2009,16304
2756,san felipe,sí en otra época del año,rapa nui ,hombre,93,2009,5701
2757,san felipe,sí ahora mismo,mapuche,mujer,88,2009,5701
2758,san felipe,no,no pertenece a ningún pueblo indígena,mujer,16475,2009,5701
2759,san felipe,no,mapuche,mujer,96,2009,5701
2760,san felipe,sí en otra época del año,mapuche,mujer,89,2009,5701
2761,san felipe,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,966,2009,5701
2762,san felipe,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1461,2009,5701
2763,san felipe,no,no pertenece a ningún pueblo indígena,hombre,8014,2009,5701
2764,san felipe,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,640,2009,5701
2765,san felipe,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,778,2009,5701
2766,san fernando,sí ahora mismo,mapuche,mujer,44,2009,6301
2767,san fernando,no,no pertenece a ningún pueblo indígena,hombre,9838,2009,6301
2768,san fernando,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1134,2009,6301
2769,san fernando,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1319,2009,6301
2770,san fernando,no,mapuche,hombre,224,2009,6301
2771,san fernando,no,mapuche,mujer,128,2009,6301
2772,san fernando,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,169,2009,6301
2773,san fernando,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,363,2009,6301
2774,san fernando,no,no pertenece a ningún pueblo indígena,mujer,16379,2009,6301
2775,san gregorio,no,no pertenece a ningún pueblo indígena,mujer,35,2009,12104
2776,san gregorio,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,14,2009,12104
2777,san gregorio,no,mapuche,mujer,28,2009,12104
2778,san gregorio,no,no pertenece a ningún pueblo indígena,hombre,28,2009,12104
2779,san gregorio,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,7,2009,12104
2780,san gregorio,no,yagán,mujer,7,2009,12104
2781,san gregorio,no,mapuche,hombre,7,2009,12104
2782,san ignacio,no,no pertenece a ningún pueblo indígena,mujer,4027,2009,16108
2783,san ignacio,no,no pertenece a ningún pueblo indígena,hombre,2554,2009,16108
2784,san ignacio,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,248,2009,16108
2785,san ignacio,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,320,2009,16108
2786,san ignacio,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,505,2009,16108
2787,san ignacio,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,114,2009,16108
2788,san ignacio,no,mapuche,hombre,45,2009,16108
2789,san javier,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,158,2009,7406
2790,san javier,no,no pertenece a ningún pueblo indígena,hombre,5088,2009,7406
2791,san javier,no,no pertenece a ningún pueblo indígena,mujer,11394,2009,7406
2792,san javier,no,mapuche,mujer,89,2009,7406
2793,san javier,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,500,2009,7406
2794,san javier,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,462,2009,7406
2795,san javier,no,mapuche,hombre,132,2009,7406
2796,san joaquín,no,mapuche,hombre,306,2009,13129
2797,san joaquín,sí ahora mismo,mapuche,hombre,305,2009,13129
2798,san joaquín,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1918,2009,13129
2799,san joaquín,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2822,2009,13129
2800,san joaquín,sí en otra época del año,mapuche,hombre,71,2009,13129
2801,san joaquín,no,mapuche,mujer,297,2009,13129
2802,san joaquín,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,962,2009,13129
2803,san joaquín,no,no pertenece a ningún pueblo indígena,mujer,15165,2009,13129
2804,san joaquín,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1841,2009,13129
2805,san joaquín,no,no pertenece a ningún pueblo indígena,hombre,7766,2009,13129
2806,san josé de maipo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,106,2009,13203
2807,san josé de maipo,sí ahora mismo,mapuche,mujer,26,2009,13203
2808,san josé de maipo,no,no pertenece a ningún pueblo indígena,mujer,3216,2009,13203
2809,san josé de maipo,no,no pertenece a ningún pueblo indígena,hombre,1510,2009,13203
2810,san josé de maipo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,96,2009,13203
2811,san josé de maipo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,160,2009,13203
2812,san josé de maipo,no,mapuche,mujer,98,2009,13203
2813,san josé de maipo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,61,2009,13203
2814,san juan de la costa,no,no pertenece a ningún pueblo indígena,hombre,154,2009,10306
2815,san juan de la costa,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,74,2009,10306
2816,san juan de la costa,no,no pertenece a ningún pueblo indígena,mujer,273,2009,10306
2817,san juan de la costa,no,mapuche,mujer,1155,2009,10306
2818,san juan de la costa,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,25,2009,10306
2819,san juan de la costa,sí en otra época del año,mapuche,mujer,235,2009,10306
2820,san juan de la costa,sí ahora mismo,mapuche,mujer,129,2009,10306
2821,san juan de la costa,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,10,2009,10306
2822,san juan de la costa,no,mapuche,hombre,615,2009,10306
2823,san juan de la costa,sí ahora mismo,mapuche,hombre,50,2009,10306
2824,san juan de la costa,sí en otra época del año,mapuche,hombre,157,2009,10306
2825,san juan de la costa,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,48,2009,10306
2826,san miguel,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,625,2009,13130
2827,san miguel,no,no pertenece a ningún pueblo indígena,mujer,14129,2009,13130
2828,san miguel,no,no pertenece a ningún pueblo indígena,hombre,8263,2009,13130
2829,san miguel,no,mapuche,hombre,67,2009,13130
2830,san miguel,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,58,2009,13130
2831,san miguel,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1133,2009,13130
2832,san miguel,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1266,2009,13130
2833,san nicolás,no,mapuche,hombre,25,2009,16305
2834,san nicolás,no,no pertenece a ningún pueblo indígena,mujer,2859,2009,16305
2835,san nicolás,no,mapuche,mujer,24,2009,16305
2836,san nicolás,no,no pertenece a ningún pueblo indígena,hombre,1430,2009,16305
2837,san nicolás,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,198,2009,16305
2838,san nicolás,no,aymara,mujer,24,2009,16305
2839,san nicolás,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,26,2009,16305
2840,san nicolás,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,157,2009,16305
2841,san nicolás,no,aymara,hombre,12,2009,16305
2842,san nicolás,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,76,2009,16305
2843,san pablo,no,no pertenece a ningún pueblo indígena,hombre,707,2009,10307
2844,san pablo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,141,2009,10307
2845,san pablo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,69,2009,10307
2846,san pablo,no,aymara,mujer,45,2009,10307
2847,san pablo,sí en otra época del año,mapuche,hombre,63,2009,10307
2848,san pablo,sí en otra época del año,aymara,mujer,9,2009,10307
2849,san pablo,sí en otra época del año,aymara,hombre,9,2009,10307
2850,san pablo,sí ahora mismo,quechua,mujer,16,2009,10307
2851,san pablo,no,mapuche,mujer,671,2009,10307
2852,san pablo,sí en otra época del año,mapuche,mujer,211,2009,10307
2853,san pablo,sí ahora mismo,mapuche,hombre,48,2009,10307
2854,san pablo,sí ahora mismo,mapuche,mujer,146,2009,10307
2855,san pablo,no,no pertenece a ningún pueblo indígena,mujer,1361,2009,10307
2856,san pablo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,271,2009,10307
2857,san pablo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,105,2009,10307
2858,san pablo,no,mapuche,hombre,429,2009,10307
2859,san pedro,no,aymara,mujer,9,2009,13505
2860,san pedro,no,no pertenece a ningún pueblo indígena,hombre,981,2009,13505
2861,san pedro,no,mapuche,hombre,23,2009,13505
2862,san pedro,no,mapuche,mujer,9,2009,13505
2863,san pedro,sí en otra época del año,mapuche,hombre,9,2009,13505
2864,san pedro,sí en otra época del año,mapuche,mujer,9,2009,13505
2865,san pedro,no,atacameño,mujer,8,2009,13505
2866,san pedro,no,quechua,mujer,8,2009,13505
2867,san pedro,no,no pertenece a ningún pueblo indígena,mujer,1613,2009,13505
2868,san pedro,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,170,2009,13505
2869,san pedro,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,45,2009,13505
2870,san pedro,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,36,2009,13505
2871,san pedro,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,143,2009,13505
2872,san pedro de atacama,no,atacameño,mujer,1079,2009,2203
2873,san pedro de atacama,sí ahora mismo,atacameño,mujer,39,2009,2203
2874,san pedro de atacama,no,atacameño,hombre,572,2009,2203
2875,san pedro de atacama,sí en otra época del año,atacameño,hombre,6,2009,2203
2876,san pedro de atacama,no,no pertenece a ningún pueblo indígena,mujer,384,2009,2203
2877,san pedro de atacama,no,no pertenece a ningún pueblo indígena,hombre,140,2009,2203
2878,san pedro de atacama,no,quechua,mujer,11,2009,2203
2879,san pedro de atacama,sí en otra época del año,atacameño,mujer,36,2009,2203
2880,san pedro de atacama,no,mapuche,hombre,14,2009,2203
2881,san pedro de atacama,no,mapuche,mujer,5,2009,2203
2882,san pedro de atacama,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,25,2009,2203
2883,san pedro de atacama,sí ahora mismo,atacameño,hombre,18,2009,2203
2884,san pedro de la paz,no,mapuche,hombre,623,2009,8108
2885,san pedro de la paz,no,no pertenece a ningún pueblo indígena,mujer,19932,2009,8108
2886,san pedro de la paz,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2043,2009,8108
2887,san pedro de la paz,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2715,2009,8108
2888,san pedro de la paz,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,235,2009,8108
2889,san pedro de la paz,no,no pertenece a ningún pueblo indígena,hombre,7681,2009,8108
2890,san pedro de la paz,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1946,2009,8108
2891,san pedro de la paz,no,mapuche,mujer,798,2009,8108
2892,san pedro de la paz,sí en otra época del año,mapuche,mujer,186,2009,8108
2893,san rafael,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,22,2009,7110
2894,san rafael,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,46,2009,7110
2895,san rafael,no,no pertenece a ningún pueblo indígena,mujer,2238,2009,7110
2896,san rafael,sí ahora mismo,mapuche,hombre,10,2009,7110
2897,san rafael,no,no pertenece a ningún pueblo indígena,hombre,944,2009,7110
2898,san rafael,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,232,2009,7110
2899,san rafael,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,206,2009,7110
2900,san rafael,no,mapuche,mujer,48,2009,7110
2901,san ramón,sí ahora mismo,mapuche,mujer,116,2009,13131
2902,san ramón,no,no pertenece a ningún pueblo indígena,hombre,8395,2009,13131
2903,san ramón,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,580,2009,13131
2904,san ramón,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,519,2009,13131
2905,san ramón,sí en otra época del año,mapuche,mujer,192,2009,13131
2906,san ramón,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,436,2009,13131
2907,san ramón,no,mapuche,hombre,318,2009,13131
2908,san ramón,no,no pertenece a ningún pueblo indígena,mujer,17954,2009,13131
2909,san ramón,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2316,2009,13131
2910,san ramón,sí ahora mismo,mapuche,hombre,63,2009,13131
2911,san ramón,no,mapuche,mujer,510,2009,13131
